var	Estimate	SE	P.Val	Nag.R2	FDR	varOrig	varlabel
hv003	-0.18183060622854	0.292915027905699	0.535104348633909	2.68449959513362e-4	0.692534978635099	hv003	respondent's line number
hv008	-0.770522869090828	0.204448390672861	1.88355072837783e-4	0.00600734873637521	4.31517778634639e-4	hv008	date of interview (cmc)
hv010	-0.397480285623071	0.193416118145664	0.0405132276603871	0.00192991608509119	0.0812768804917519	hv010	number of eligible women in hh
hv011	-0.160043190471766	0.349566570126369	0.64731718668645	3.02060981898444e-4	0.777792473184336	hv011	number of eligible men in hh
hv012	-0.102048265633343	0.0639253784208914	0.111185255139206	0.0014494619551545	0.203491309687732	hv012	number of de jure members
hv013	-0.100340247555063	0.0697293698576691	0.150922283356382	0.00138846753525002	0.26477116497537	hv013	number of de facto members
hv014	0.0111367094101827	0.168230759901579	0.947251971647262	1.85608918734648e-6	0.971975172105635	hv014	number of children 5 and under
hv016	0.0413885854667054	0.0220069815877354	0.0607279245721915	0.0020427147006008	0.118100045056838	hv016	day of interview
hv017	-15.0698819465356	0.207474428195302	9.61935e-235	0.00281985347380775	2.55437466818182e-232	hv017	number of visits
hv018	0.00104750119233276	0.00394026577341017	0.790493286423512	3.04823023160594e-5	0.874964338629435	hv018	interviewer identification
hv019	-0.0318409167982813	0.041709383469285	0.445668623095631	3.02557009340232e-4	0.613476931226361	hv019	keyer identification
hv022	0.0050092668338515	0.00341845880383323	0.143597173818199	0.00136352236326176	0.254056538293737	hv022	sample stratum number
hv028	-2.93169424216656e-7	3.27561380571729e-7	0.371314132228748	3.05102608332164e-4	0.538534548282112	hv028	sample weight for male subsamp
hv032	0.342867592103044	0.541389902283909	0.526887855750046	1.91016886722406e-4	0.684321665916356	hv032	office editor
hv035	0.0819530087717182	0.187574245125133	0.662409109271211	8.43217369094207e-5	0.790076361037651	hv035	number of eligible children for height & weight
hv041	-0.3858799455508	0.18257827067996	0.0351671021253027	0.00187885509321173	0.0712859856405338	hv041	total adults measured
hv220	-0.0272246030319965	0.0111268756270551	0.0148385401567362	0.00202366056652359	0.0317533888628765	hv220	age of head of household
hv271	6.93622244754522e-7	1.61975188471571e-6	0.668712600160759	9.76935188257144e-5	0.794028254093324	hv271	wealth index factor score (5 decimals)
hml1	-1.54621385415861	0.579888994391516	0.00797324506249808	0.00428867196363047	0.0175227555635627	hml1	number of mosquito nets
hml1a	-1.55072495224076	0.575895380850819	0.00738060763162396	0.00428621087302339	0.0162830475014906	hml1a	number of mosquito nets with specific information
hml2	-1.66780227197741	0.886004694805286	0.0604986156205025	0.00144822211251583	0.117732482496661	hml2	number of children under bednet previous night
shdist	0.0538865667120274	0.0471759540958696	0.254024765203376	8.16836603837134e-4	0.401912372448744	shdist	district
shointd	0.0345594409192167	0.0209143406875608	0.0992204286037218	0.00152168555352294	0.184483050255551	shointd	original date of interview
shointc	-0.638931059268815	0.22012151189779	0.00390218619119476	0.0038588432549318	0.00873431867009954	shointc	original cmc of interview (for anemia);
hv107	0.179780840591283	0.0944781611606058	0.0577772285086443	0.00240531292332857	0.112812355931651	hv107	highest year of education
hv108	-0.0109028244888414	0.0293570683071446	0.710543265123551	6.25304317614095e-5	0.821910380993934	hv108	education in single years
hv123	17.3255301428257	1.00891902457899	1.944026e-42	0.00682330379737894	6.68845694464075e-42	hv123	grade of education during current school year
hv124	-0.315213222387236	0.133347416041656	0.0185562465628898	0.00488132042047695	0.039334394927577	hv124	education in single years - current school year
hv127	0.655879949194731	0.0488508477735985	1.057363e-30	0.00190249763087702	3.06100824876115e-30	hv127	grade of education during previous school year
hv128	-0.376035528966665	0.152660665853466	0.0141838276266884	0.00562657493968688	0.0304192074137715	hv128	education in single years - previous school year
hml16	0.0493377126267897	0.0111311489554058	1.20072704783449e-5	0.00639587402731834	2.75732995811678e-5	hml16	corrected age from individual questionnaire
sh15b	0.372465770471493	0.144038076624106	0.0100673991365611	0.00458296521738633	0.0219290625487658	sh15b	highest grade completed
sh18b	16.6714048085734	1.04880482470724	2.400154e-38	0.0102753001618769	7.85969712331839e-38	sh18b	grade attending
sh20b	0.772322698981983	0.0520789936380824	2.523175e-35	0.00336052819767518	7.91642768528464e-35	sh20b	grade attended last year
hmlidx	0.00655103437615985	0.133534574810118	0.960954066247946	-5.759171e-12	0.98026640809916	hmlidx	net number
hml4	-1.6259354319941e-4	0.0020472058241768	0.936829124427246	-5.759393e-12	0.966293368590776	hml4	months ago obtained mosquito net
v004	-0.00121315846299532	0.00165105832881057	0.462899950555465	3.3200561984259e-4	0.629483591979755	v004	ultimate area unit
v005	-2.63968835710144e-7	3.18276998963985e-7	0.407383412612739	2.59215670108115e-4	0.573754555565	v005	sample weight
v006	-0.564363431265557	0.204125014580028	0.00595554364241417	0.00287542416987274	0.0132189536318327	v006	month of interview
v008	-0.564363431265672	0.204125014579904	0.00595554364237421	0.00287542416987285	0.0132189536318327	v008	date of interview (cmc)
v012	0.0543778448330723	0.0115400040954031	3.37316407910076e-6	0.007295947472574	7.75217330846052e-6	v012	current age - respondent
v016	0.0255759307903371	0.0205476705178129	0.213955666163491	7.86134398960914e-4	0.351696398910274	v016	day of interview
v021	-0.00121315846299532	0.00165105832881057	0.462899950555465	3.3200561984259e-4	0.629483591979755	v021	primary sampling unit
v022	0.00492103030584343	0.00358590390522587	0.170719551051432	0.00123973939019395	0.292304694385248	v022	sample stratum number
v027	-1.44423134746413	0.890173943848519	0.105490790301978	0.00201566446315349	0.194531943479847	v027	number of visits
v028	0.0014191234286379	0.00405386259996215	0.726469963869135	5.2609027674011e-5	0.83002405054581	v028	interviewer identification
v029	-0.0295430168114095	0.0432375041234738	0.494824112961117	2.46555777688284e-4	0.66029293465483	v029	keyer identification
v032	0.413373370121033	0.544311723639596	0.448028705901713	2.70639540262296e-4	0.615275905001835	v032	office editor
v107	0.15799538270087	0.0992374825422013	0.112157508682853	0.00175293757768469	0.204590796448258	v107	highest year of education
v133	-0.011085193334282	0.0375191613758676	0.76779798420997	4.34201180126159e-5	0.858300004545474	v133	education in single years
v136	-0.0981632153490892	0.0696966225764964	0.159767386737991	0.00129150624367069	0.276674120527974	v136	number of household members
v152	-0.0267359212615635	0.0105022578640973	0.0112736597024935	0.00183998731810153	0.0243928592525804	v152	age of household head
v201	0.0853430835112704	0.0339801416148048	0.012407227596256	0.00167227899024358	0.0266677791086562	v201	total children ever born
v202	0.199661641732115	0.108776216253321	0.0671589436783318	0.00119869013869145	0.129315276522352	v202	sons at home
v203	-0.0113101218003378	0.187377819617782	0.951898630366218	2.07684923869689e-6	0.975001290285744	v203	daughters at home
v204	0.154761857285764	0.143355359756201	0.280975514257403	4.27493028627324e-4	0.433560209797081	v204	sons elsewhere
v205	0.235597350908682	0.127627803964554	0.0656240561504066	0.00123825290625279	0.126777690486334	v205	daughters elsewhere
v206	0.52106716686199	0.164524909129305	0.00165596804613893	0.00274868961941432	0.00374967648276885	v206	sons who have died
v207	0.280482843118699	0.254294637582531	0.270687590822702	3.33770253800103e-4	0.420472107245956	v207	daughters who have died
v212	0.0253933162308679	0.0164332729272669	0.123127709594518	9.15746053329003e-4	0.22214702886077	v212	age of respondent at 1st birth
v218	0.0869206556058126	0.0421775068573608	0.0399557235348881	0.0011675059378452	0.0803239287304943	v218	number of living children
v507	0.0232056622766374	0.0539970075892234	0.667616343468301	1.50333748918152e-4	0.793371578222501	v507	month of first marriage
v508	-0.00918281987039176	0.0252904188502666	0.71673701728157	1.72387175429445e-4	0.825547644905152	v508	year of first marriage
v509	-7.41889676804206e-4	0.00209197831949027	0.723060478492019	1.62276193765631e-4	0.829166638918064	v509	date of first marriage (cmc)
v511	0.0848719947828364	0.0376625532497514	0.0248010426305514	0.00494293339204843	0.0515614558888546	v511	age at first marriage
v512	0.00923820475657495	0.0249859937503852	0.711786754183564	1.7520234866597e-4	0.822115108331432	v512	years since first marriage
v527	0.00266810206854827	0.00203348159930807	0.190279123325459	0.00165425560234755	0.318824974449511	v527	time since last intercourse
v616	-0.0134147155729574	0.0101478704974608	0.187355252287468	0.00249130240172413	0.31527268578598	v616	time for future birth
v768a	-0.00704701315224496	0.00594309749564433	0.23712885857827	0.00398468922339623	0.378913236273045	v768a	length of time knows last partner
v801	-1.00699000538458e-4	2.88726550713059e-4	0.727443193905263	3.49179915548614e-5	0.83002405054581	v801	time interview started
v802	-1.68844425312186e-4	1.60033810076653e-4	0.292027733430592	2.22910940145593e-4	0.446837616213074	v802	time interview ended
v191	7.01914276571067e-7	1.70042981140559e-6	0.679981026280702	9.42384299664756e-5	0.802190863394964	v191	wealth index factor score (5 decimals)
sdist	0.0545075065173708	0.0445236933553421	0.221573139339521	7.84019042396111e-4	0.359364319828285	sdist	district
s109	0.382999741770464	0.143111763945229	0.0077531775248493	0.00478710889152278	0.0170534876130157	s109	highest grade at that level
mv138	-0.112808060631836	0.338173660129081	0.738868522307257	1.49507533896642e-4	0.838946890467155	mv138	number of eligible men in hh
mv167	0.0236343454637098	0.00932465826334445	0.0116320793021202	0.0023336842446483	0.0250940204146921	mv167	times away from home in last 12 months
mv245	0.0384131158561458	0.0180015037730923	0.0334510029469348	3.18577687641208e-4	0.068185889468246	mv245	women fathered children with
mv3b11	0.037500696559797	0.0093216593985641	6.85477565870396e-5	0.00638362846393925	1.57288293001369e-4	mv3b11	age at first use of condom
mv3b19	0.00326286267895205	0.00121596829151614	0.00767402241214071	0.00853492293802083	0.0168921020842977	mv3b19	number of condom in each packet
mv505	-0.0243733234456964	0.441647270553617	0.95601919018859	2.12855060344186e-6	0.978411553964211	mv505	number of wives, partners
mv505a	-0.206078906718637	0.502423286756987	0.681920008300888	1.88429623215303e-4	0.803268613946733	mv505a	number of wives
mv505b	0.246559501285009	0.460266576370211	0.592497468451017	2.17390685138374e-4	0.736148492277933	mv505b	number of live-in partners
mv538	0.0209694388747561	0.00919054696781639	0.0230280416320175	4.26474580904945e-4	0.0481495415942184	mv538	total wives, partners ever (including former)
mv603	-0.0134147155729574	0.0101478704974608	0.187355252287468	0.00249130240172413	0.31527268578598	mv603	preferred waiting time (cm only)
mv733	-0.00176454118023487	0.0109264311603407	0.871786934839335	2.685225279353e-6	0.927682927747067	mv733	months worked in last 12 months
mv766a	-0.224632741350336	0.278985156489187	0.421188186592872	2.72331586450458e-4	0.586970750495124	mv766a	no. other than wife had sex in last 12 months
mv766b	0.0206495920720981	0.0150201480080477	0.169953924323515	5.25737110366187e-5	0.29116446507272	mv766b	no. had sex including wife in last 12 months
hv105_01	-0.0272246030319965	0.0111268756270551	0.0148385401567362	0.00202366056652359	0.0317533888628765	hv105	age of household members
hv105_02	-0.00956431839216919	0.0127454821880957	0.453446596690884	2.40739853164418e-4	0.619222771825186	hv105	age of household members
hv105_03	-0.00727758526895923	0.0312058312563133	0.815717319614642	8.29732624060275e-5	0.893404683387465	hv105	age of household members
hv105_04	-0.0619449257531514	0.0393351394811008	0.116128556023962	0.00339015050685187	0.210559597855986	hv105	age of household members
hv105_05	-0.0885740844320094	0.0423526378715188	0.0371954488591696	0.00428650400241315	0.0752409322144283	hv105	age of household members
hv105_06	0.0053377591774751	0.0243674543632329	0.82674684126427	4.77997048826673e-5	0.898410536954216	hv105	age of household members
hv105_07	0.0312656600727937	0.011789382361931	0.00849491653620687	0.00346194643587439	0.0186148921247264	hv105	age of household members
hv105_08	-0.14492736181145	0.0651454938699202	0.0273121550660878	0.00720124820799406	0.056420654135815	hv105	age of household members
hv105_09	-0.0103485926591375	0.00887235717990008	0.245530121935585	1.77434537470322e-4	0.39041561577237	hv105	age of household members
hv105_10	-0.034547294058692	0.0668793095188036	0.606614106033499	0.00140235036968672	0.748593072971631	hv105	age of household members
hv107_01	0.072428647977287	0.0986327288741562	0.463207322579138	3.92514283336975e-4	0.629608464054752	hv107	highest year of education
hv107_02	0.233730209941752	0.135210947606421	0.0847745358449776	0.0035323152118879	0.160172328074502	hv107	highest year of education
hv107_03	-0.144307778813538	0.130067935720286	0.267959637842093	8.85261633375323e-4	0.417445387806269	hv107	highest year of education
hv107_04	-0.113420445511466	0.138628439616274	0.413868158785036	3.86586023864988e-4	0.580926906204272	hv107	highest year of education
hv107_05	0.318701826227241	0.216178179220074	0.141520469211027	0.00207452251949969	0.250838161750856	hv107	highest year of education
hv107_06	-0.1802221985141	0.276732807545962	0.515571120005992	6.9519701496612e-4	0.675892607698087	hv107	highest year of education
hv107_07	0.162775295231232	0.0613863475761489	0.00880570082502059	6.94397786630274e-4	0.0192533199812562	hv107	highest year of education
hv108_01	-0.00604071983943287	0.0200577022798752	0.763441263419775	2.59919485152693e-5	0.855745812228473	hv108	education in single years
hv108_02	-0.00256656017339678	0.0264702317703257	0.92280616596051	4.41428873276806e-6	0.961654231455815	hv108	education in single years
hv108_03	-0.08839469714172	0.0495987722700579	0.0754854361920402	0.00222682853784206	0.143737261484322	hv108	education in single years
hv108_04	-0.177489462145597	0.0760063644696116	0.0200491429974291	0.00518779992748997	0.0422231771416658	hv108	education in single years
hv108_05	-0.109614871034754	0.116742921669471	0.348388143773212	0.00168004422196066	0.514388671922513	hv108	education in single years
hv108_06	-0.0275975375562127	0.0814544687073325	0.734972808187814	2.02626627545999e-4	0.836954265574491	hv108	education in single years
hv108_07	0.00516966140539529	0.0105338624456443	0.624007512076533	3.49400332303462e-5	0.761830442327333	hv108	education in single years
hv108_08	-15.2301990446402	0.612680218962301	7.150663e-61	0.00996237252397814	3.19374413195719e-60	hv108	education in single years
hv108_09	4.15086468312421e-4	0.0131836410480962	0.974929630174132	2.41465642036864e-7	0.988666036588264	hv108	education in single years
hv108_10	0.150396751114698	0.109536216289434	0.172844325276151	0.0067574796611537	0.295077892537485	hv108	education in single years
hv123_03	-0.210432259889548	0.191584893576603	0.272921048361513	0.0015856137267819	0.422694794413563	hv123	grade of education during current school year
hv123_04	0.164282121088812	0.179326716099413	0.360411503599488	8.79737662327074e-4	0.526907908915968	hv123	grade of education during current school year
hv123_05	0.291695590293007	0.0949743125062956	0.00236381884417471	6.90767259635905e-4	0.00531950296135156	hv123	grade of education during current school year
hv123_06	-0.543450965737564	0.055819185730791	2.3992e-18	0.00275207410848954	5.84492343619683e-18	hv123	grade of education during current school year
hv123_07	0.549815099601094	0.0778544386391536	9.820769e-11	0.00220430755826018	2.26233960954259e-10	hv123	grade of education during current school year
hv124_02	-0.154269818482251	0.0862499093903165	0.0744242264846746	0.00115264926730363	0.141901544100349	hv124	education in single years - current school year
hv124_03	-0.0674163614049891	0.0578197384145906	0.244328144378545	0.00102987551800837	0.388751166147539	hv124	education in single years - current school year
hv124_04	-0.107345990999312	0.0701721675718506	0.126903683818003	0.00155952093056266	0.228254717015016	hv124	education in single years - current school year
hv124_05	-0.422775574344143	0.220898366823782	0.0564244587765649	0.00727549713121256	0.110888369390202	hv124	education in single years - current school year
hv124_06	-0.150850057988282	0.172269615657732	0.381862191837486	0.00120996405822738	0.549738522600935	hv124	education in single years - current school year
hv124_07	-0.203809353672937	0.228166477712404	0.37255335516944	0.00124345735993292	0.539260827774992	hv124	education in single years - current school year
hv124_08	-0.421662743434243	0.24277022391353	0.0840728411052377	0.00316093516434157	0.158949364963365	hv124	education in single years - current school year
hv124_09	0.270621964131604	0.129090061785205	0.0379285999681659	0.00910025109493795	0.0766297423348673	hv124	education in single years - current school year
hv124_10	0.242462140875052	0.159284534569013	0.131148033114482	0.0133246772514094	0.234732478386888	hv124	education in single years - current school year
hv127_03	-0.00496751510763035	0.195976388979105	0.979794737031692	1.14638793002886e-6	0.991333712112772	hv127	grade of education during previous school year
hv127_04	0.0278135267208525	0.143647840275041	0.84661612789074	2.2840306833638e-5	0.910517566115188	hv127	grade of education during previous school year
hv127_05	0.411899458992941	0.341422837175865	0.228848274878282	0.00302984447329313	0.368688050531856	hv127	grade of education during previous school year
hv127_06	-1.63458912729239	0.231160786486266	4.139602e-11	0.0116614241999291	9.54362860457774e-11	hv127	grade of education during previous school year
hv128_01	-1.46292884583112	0.100133891328238	3.811681e-39	0.00026281124790961097	1.25381984245496e-38	hv128	education in single years - previous school year
hv128_02	-0.190777577391271	0.0991751877957407	0.0551035392829775	0.00128150307719255	0.108535022417786	hv128	education in single years - previous school year
hv128_03	-0.0672729706172384	0.0589382659849182	0.254389114169004	9.50001157122515e-4	0.401912372448744	hv128	education in single years - previous school year
hv128_04	-0.137773559914329	0.0804968037908652	0.0877909107774865	0.00194593526648568	0.165550193919327	hv128	education in single years - previous school year
hv128_05	-0.0942194235299095	0.159310789173107	0.554609876169027	8.36840960622975e-4	0.708048709916839	hv128	education in single years - previous school year
hv128_06	-0.166592036072473	0.193109199589256	0.388949836661728	0.00116959963360797	0.556649913223375	hv128	education in single years - previous school year
hv128_07	0.105442735852171	0.155393423904369	0.498026712002857	6.99460328885571e-4	0.66305197163188	hv128	education in single years - previous school year
hv128_08	-15.3097788720028	0.60707879849247	9.117078e-62	0.00596002130873508	4.10971988240741e-61	hv128	education in single years - previous school year
hv128_09	0.200997309455308	0.11247304762575	0.0761867054804774	0.00538172990669072	0.144978089060895	hv128	education in single years - previous school year
hv128_10	0.26839166288921	0.162108542608215	0.100963534808956	0.0142345088439577	0.187485368834686	hv128	education in single years - previous school year
hml16_01	-0.0287312499981481	0.0112356329202115	0.0109158470231521	0.00223663702887189	0.0236537011532843	hml16	corrected age from individual questionnaire
hml16_02	-0.0107409204359768	0.0127536862014929	0.400185789636841	3.04007932338979e-4	0.566348203260277	hml16	corrected age from individual questionnaire
hml16_03	-0.0124635468880496	0.0331813977269057	0.707402165560664	2.2895398324474e-4	0.820978083838534	hml16	corrected age from individual questionnaire
hml16_04	-0.0617616144843215	0.0391661380691788	0.115640988941493	0.00338563089810051	0.210066746702799	hml16	corrected age from individual questionnaire
hml16_05	-0.0894963643466833	0.0420542074439694	0.034004150937302	0.00436703611394407	0.0691686106461415	hml16	corrected age from individual questionnaire
hml16_06	0.00535252558197623	0.02428265152811	0.825678295789595	4.82226873916858e-5	0.897583290659251	hml16	corrected age from individual questionnaire
hml16_07	0.0313596188680213	0.0117527186930287	0.00810495675170844	0.00348988133676831	0.0177870613611873	hml16	corrected age from individual questionnaire
hml16_08	-0.144350740686045	0.0651541335983669	0.0279439308907376	0.00716675576011705	0.057684962637346	hml16	corrected age from individual questionnaire
hml16_09	-0.0106490932064408	0.00889895192556427	0.233548810688552	1.86870750849444e-4	0.37462716969866	hml16	corrected age from individual questionnaire
hml16_10	-0.0358138428447877	0.0683359407057546	0.601390793061075	0.0014914677866158	0.743403515248159	hml16	corrected age from individual questionnaire
sh15b_01	0.20204948023383	0.207311193237796	0.330375755551982	0.00111303949149877	0.494497490129907	sh15b	highest grade completed
sh15b_02	0.273909398407079	0.191340912946896	0.153190194927842	0.00242818620387963	0.267266903659943	sh15b	highest grade completed
sh15b_03	0.00987382508288404	0.163812563844965	0.951969763743561	3.17378291059267e-6	0.975001290285744	sh15b	highest grade completed
sh15b_04	-0.00374389499092661	0.165361413931019	0.981950873616405	3.45645568611275e-7	0.992155903828846	sh15b	highest grade completed
sh15b_05	0.142272733302258	0.0455026746698	0.00195126171755796	3.14342594517014e-4	0.00441148256732725	sh15b	highest grade completed
sh15b_06	-0.125954259170011	0.313115007424081	0.68788537697483	2.90041878280856e-4	0.807260033892759	sh15b	highest grade completed
sh15b_07	0.317995831219803	0.0868057608195073	3.36867426589056e-4	0.00212710414738726	7.6994503369846e-4	sh15b	highest grade completed
sh18b_03	-0.0626401259996068	0.20486731764679	0.759999835702606	1.26584869679092e-4	0.853830584648966	sh18b	grade attending
sh18b_04	0.241676417808084	0.176379152166495	0.171734959613153	0.00192411632389744	0.293527101831492	sh18b	grade attending
sh18b_05	0.362618089833276	0.0976299007173423	2.50822144932687e-4	0.00104140731449076	5.74178280053588e-4	sh18b	grade attending
sh18b_06	-0.457469167883033	0.060102444780181	1.341231e-12	0.00193543802262353	3.09947448655063e-12	sh18b	grade attending
sh18b_07	0.631597219635508	0.0836126977693074	7.528327e-12	0.00290874231618066	1.7369860321485e-11	sh18b	grade attending
sh20b_03	0.130635606341728	0.196936362012681	0.507626149447848	7.64779760508483e-4	0.672460763055403	sh20b	grade attended last year
sh20b_04	0.0967750215207998	0.140884217400711	0.492725727507417	2.79877651339078e-4	0.658147452742388	sh20b	grade attended last year
sh20b_05	0.0208350196368441	0.0586434746815789	0.722691060268776	7.20620994298926e-6	0.829166638918064	sh20b	grade attended last year
sh20b_06	-1.51541930220251	0.205374217549823	7.419848e-12	0.010535403680239	1.71331035636364e-11	sh20b	grade attended last year
shvwt_01	6.554558e-10	2.60732259914911e-7	0.99799544111641	3.39035e-9	0.999925640222444	shvwt	weight for hiv sample
shvwt_02	-4.51790700801765e-7	3.87185743004348e-7	0.24396645771738	9.58392821363896e-4	0.388563807520429	shvwt	weight for hiv sample
shvwt_03	-1.09330838511599e-6	5.10866904772209e-7	0.0330725858027087	0.00397711171832671	0.0674616083308046	shvwt	weight for hiv sample
shvwt_04	-1.35225573452021e-7	3.35306395376291e-7	0.687085508457818	6.48777449026028e-5	0.807012141954132	shvwt	weight for hiv sample
shvwt_05	-7.12919406226793e-7	5.3082094332725e-7	0.181111280919504	0.00156683639451827	0.306681769023693	shvwt	weight for hiv sample
shvwt_06	1.44080939365573e-7	3.21297249421091e-7	0.654634695056936	1.46785362637569e-4	0.784326474266329	shvwt	weight for hiv sample
ha0_01	-0.125909432656027	0.247096600855627	0.610647461986793	1.89648854654112e-4	0.752616555469798	ha0	index to household schedule
ha0_02	-0.37149656830467	0.172029869924501	0.0317485188182439	0.00192880270090789	0.0650788936618178	ha0	index to household schedule
ha0_03	-18.4613947079946	1.03818239484548	2.863322e-34	0.0119891881747219	8.85054345185185e-34	ha0	index to household schedule
ha1_01	-0.0308882466872497	0.0161451410297179	0.056450190100387	0.00121733867820861	0.110888369390202	ha1	women's age in years
ha1_02	0.0322378136475766	0.0462926658953126	0.486820528633792	3.3846887962985e-4	0.653030981774628	ha1	women's age in years
ha1_03	-0.145599534519657	0.0252260739771977	7.22000806809529e-8	0.00164254339116654	1.66191044656472e-7	ha1	women's age in years
ha2_01	-5.91856278336393e-5	9.26697541101262e-5	0.523406113655855	3.05996588475188e-4	0.682257388248997	ha2	respondent's weight (kilos-1d)
ha2_02	1.24840102816224e-4	1.20694890489048e-4	0.301958894971832	0.00118620244402134	0.460105337617486	ha2	respondent's weight (kilos-1d)
ha2_03	-0.00529201196520801	0.00144103082015276	3.71316328723679e-4	0.00186747041541702	8.4801797982945e-4	ha2	respondent's weight (kilos-1d)
ha3_01	-1.02637266964924e-4	9.2930898389866e-5	0.270071530491942	6.70412851345725e-4	0.42006333363523	ha3	respondent's height (cms-1d)
ha3_02	1.60492316963612e-4	1.1563174015282e-4	0.166365249511025	0.00201574320926401	0.285854643424532	ha3	respondent's height (cms-1d)
ha3_03	0.00235014029059876	1.2790249098622e-4	1.8831e-35	0.0130703119288506	5.93369482200647e-35	ha3	respondent's height (cms-1d)
ha4_01	-3.43511044675121e-5	5.98611993435713e-5	0.566398674301859	1.90404595570293e-4	0.71683298424425	ha4	ht/a percentile (resp.)
ha4_02	1.62758363327201e-4	1.13761780803951e-4	0.153746844281298	0.00202000776506184	0.267636789121378	ha4	ht/a percentile (resp.)
ha4_03	0.018211665084678	0.00182417639110136	3.909149e-17	0.0128361673186764	9.12759730535571e-17	ha4	ht/a percentile (resp.)
ha5_01	-2.54915147211001e-5	6.66568620819689e-5	0.702348893808535	9.08735652229709e-5	0.818006825683705	ha5	ht/a standard deviations (resp
ha5_02	1.2644268115958e-4	9.62451857065754e-5	0.190113711688151	0.00182040136139083	0.318824974449511	ha5	ht/a standard deviations (resp
ha5_03	0.00196003842607553	1.06442989607007e-4	1.57286e-35	0.0128361673510049	4.96683682162162e-35	ha5	ht/a standard deviations (resp
ha6_01	-2.79602211212659e-6	7.41088510821029e-6	0.706163805978021	8.78766146303889e-5	0.82048706334996	ha6	ht/a percent ref. median (resp
ha6_02	1.40640795148808e-5	1.07846469093538e-5	0.193385672130968	0.00180521688300106	0.322788313311176	ha6	ht/a percent ref. median (resp
ha6_03	2.18640237504983e-4	1.18708765292622e-5	1.542842e-35	0.0128361673511617	4.88260182231853e-35	ha6	ht/a percent ref. median (resp
ha11_01	-2.7660960443688e-5	6.79480791898851e-5	0.684162645439536	1.05305489710994e-4	0.805172879665143	ha11	wt/ht std deviations(resp) dhs
ha11_02	1.25080811112095e-4	9.78866182982504e-5	0.202481897779786	0.00176393192048085	0.335479083048641	ha11	wt/ht std deviations(resp) dhs
ha11_03	0.00196835167265633	1.07065353981092e-4	1.798258e-35	0.0128361673509073	5.67247474946004e-35	ha11	wt/ht std deviations(resp) dhs
ha12_01	-3.23246397475434e-6	7.62862981414324e-6	0.671994841383817	1.16089744219394e-4	0.796335513726078	ha12	wt/ht percent ref. median (dhs
ha12_02	1.38152737211277e-5	1.08958789546517e-5	0.205981940275551	0.00174805271626199	0.340505516437399	ha12	wt/ht percent ref. median (dhs
ha12_03	2.18784451128946e-4	1.19294198443192e-5	2.204667e-35	0.0128361673504156	6.93200463616792e-35	ha12	wt/ht percent ref. median (dhs
ha12a_01	-3.44104763444882e-6	7.85017611446583e-6	0.661379329070273	1.26125718295844e-4	0.789815625598637	ha12a	wt/ht percent ref. median (fog
ha12a_02	1.40466415436951e-5	1.09760494824381e-5	0.201799386484273	0.001769661908811	0.334538029466834	ha12a	wt/ht percent ref. median (fog
ha12a_03	2.21646756197332e-4	1.20917499644334e-5	2.302319e-35	0.0128361673502595	7.23126214946237e-35	ha12a	wt/ht percent ref. median (fog
ha12b_01	-3.52196442394598e-6	7.9515543626605e-6	0.658060429781159	1.29048111466967e-4	0.78746190716541	ha12b	wt/ht percent ref. median (who
ha12b_02	1.41389102520049e-5	1.1157286718549e-5	0.206231700253273	0.00175042236281653	0.340667484091199	ha12b	wt/ht percent ref. median (who
ha12b_03	2.24324632659119e-4	1.22542208080487e-5	2.574919e-35	0.0128361673500564	8.07010557832618e-35	ha12b	wt/ht percent ref. median (who
ha32_01	0.00258394601538938	0.00134078955368956	0.054673786896717	0.00122847442966312	0.107761222351761	ha32	date of birth (cmc)
ha32_02	-0.00259691349004062	0.00387231749946269	0.50306210214389	3.12861999365532e-4	0.668219660236803	ha32	date of birth (cmc)
ha32_03	0.00988651948849408	0.00179015088009889	2.22255354359989e-7	0.00126570739473297	5.11187315027975e-7	ha32	date of birth (cmc)
ha40_01	-5.20572173956886e-5	9.66307018573538e-5	0.590381215355936	2.1080041378807e-4	0.734143690955593	ha40	body mass index for respondent
ha40_02	1.64512116436465e-4	1.23101366645728e-4	0.182615942025986	0.00187160977132794	0.30869280477888	ha40	body mass index for respondent
ha40_03	0.00258099579864913	1.44236760490823e-4	1.707283e-34	0.0128361673449892	5.28841319512195e-34	ha40	body mass index for respondent
ha41_01	-3.93643415067206e-5	8.35650732342485e-5	0.637856409906619	1.50330515672814e-4	0.772401610858999	ha41	rohrer's index for respondent
ha41_02	1.47579566397783e-4	1.12959065333578e-4	0.192568700973223	0.0018161052077883	0.321976631678755	ha41	rohrer's index for respondent
ha41_03	0.00230727246183162	1.26441612767645e-4	3.359507e-35	0.0128361673493851	1.05178134480171e-34	ha41	rohrer's index for respondent
ha53_01	-0.0023181223814428	0.00112522415476778	0.0400394254913943	0.0020016079545323	0.0803815545432046	ha53	hemoglobin level (g/dl - 1 decimal)
ha53_02	-1.13391110293021e-4	0.00137434771984227	0.934309803484405	5.66466806550814e-6	0.966293368590776	ha53	hemoglobin level (g/dl - 1 decimal)
ha53_03	-0.0033011326376698	3.68801263503948e-4	9.222305e-15	8.4438392878039e-4	2.14477332046178e-14	ha53	hemoglobin level (g/dl - 1 decimal)
