name,var,var_lbl,lvl_lbl,gender,beta,se,zval,pvalue,tau2,H2,k,I2,QE,QEp,mean_r2,num_surveys,beta_mv,se_mv,pvalue_mv,pct_diff,num_country,num_country_bin,odds_ratio,sig
hb65_1_3,hb65_1,result of man's individual interview,[3]postponed,f,-7.749243800069971,1.1670988942112035,-6.6397490722561106,3.1421761300883634e-11,16.738954783448264,21.52674462087399,13,95.35461576930531,258.3209354504879,2.5107074937634187e-48,3.566928689207903e-4,"(10,20]",-8.48879676907085,1.1870342236643872,8.598156915076714e-13,9.543550158974242,10,"(1,10]",4.3106839124332956e-4,FALSE
m49e_1_8,m49e_1,during pregnancy - took quinine for malaria,[8]don't know,f,-5.292479112464453,1.8219994637350043,-2.9047643634401217,0.0036752967997303833,35.92288737637102,99.71348923470845,11,98.99712665991842,997.1348923470845,7.74613422980768e-208,3.531810567471985e-4,"(10,20]",-5.743287710619432,2.0097015890769256,0.004266142515860581,8.517909822133607,10,"(1,10]",0.005029276649518872,FALSE
v754l_0,v754l,aids: limit number of sex partners,[0]no,f,0.005465052826032997,0.07783420477682883,0.07021402533375581,0.9440233112751978,0.009149343758983493,1.1815457401799567,10,15.365104710403015,10.63391166161961,0.3016390948185577,3.328739502801656e-4,"(1,10]",-0.011729972134341635,0.07578538543825902,0.8769956932932296,-314.63602471444455,10,"(1,10]",1.0054800134683792,FALSE
v379_24,v379,source known for any method,[24]private doctor,f,-2.160656222386104,2.3216873020621613,-0.9306404960163986,0.35203955934352926,58.56624568038965,167.49285361279914,11,99.40295960189934,1674.9285361279915,0,3.1860708668766816e-4,"(10,20]",-2.791678455939278,2.391805537990658,0.2431358513122129,29.205119584285804,10,"(1,10]",0.11524946693762923,FALSE
v480_9,v480,"syringe and needle from new, unopened package",[0]no,f,-6.094443051353517,1.519824751746287,-4.009964335921604,6.072791961516436e-5,29.409678029071195,85.01117690499068,13,98.82368408907266,1020.1341228598882,8.7884993216223e-211,3.1532875483893883e-4,"(10,20]",-6.902634166827012,1.7485828673543176,7.895204016449673e-5,13.261115226829517,10,"(1,10]",0.0022553659139746447,FALSE
v704_73,v704,husband/partner's occupation,[73]technicien supã©rieur/tã©lã©communication,f,-3.113298041455805,1.6913550055667783,-1.8407123467332211,0.06566372362984078,33.63410150390502,75.1177509453463,12,98.66875673537194,826.2952603988093,4.2719440820243635e-170,3.04588345173801e-4,"(10,20]",-3.5961414812215424,1.6369465832627754,0.028030489553147454,15.509065734675238,10,"(1,10]",0.044454101838174116,FALSE
v716_41,v716,respondent's occupation,[41]employes civils/ agents de service de la fonction publique,f,-4.6007958189965485,1.9273088551189514,-2.387160629069279,0.016979070897175038,44.245115361153474,227.73600721879566,12,99.56089508540506,2505.0960794067523,0,2.798158794171945e-4,"(10,20]",-5.220195880175248,1.9358055429363559,0.007004020759198783,13.462889585780244,10,"(1,10]",0.010043839485007493,FALSE
v379_96,v379,source known for any method,[96]other,f,-4.0477173137591524,1.8669812171542395,-2.168054652380979,0.030154528554688954,41.328956972675705,116.26352131208095,12,99.13988498824516,1278.8987344328905,1.5885524495516112e-267,2.7770301036781736e-4,"(10,20]",-4.228102218383924,1.934153411399278,0.028813984105526783,4.456460040121886,10,"(1,10]",0.017462189879928106,FALSE
v754d_0,v754d,aids: only one sex partner,[0]no,f,0.052272204840844876,0.04844868686916177,1.078918918525258,0.28062387437995606,0,1,10,0,6.853939219853677,0.6523233204245655,2.484697792329294e-4,"(1,10]",0.12649503613692228,0.0680926720925222,0.06321313262656039,141.99292247584813,10,"(1,10]",1.053662515518435,FALSE
v363_15,v363,preferred future method,[15]foam or jelly,f,-9.833240824705632,0.9994478500136903,-9.838673248004824,7.67158136723022e-23,9.139723383426066,13.305964253718916,10,92.48457322647242,119.75367828347025,1.5006455563623205e-21,2.0596525261263877e-4,"(1,10]",-9.333150113150598,1.1697302542155417,1.4765397784851498e-15,-5.085716097774961,10,"(1,10]",5.363864157589585e-5,FALSE
hc13_01_6,hc13_01,result of measurement - height/weight,[6]other,f,-9.007995741614282,1.145810259712186,-7.861681866836299,3.790096341513708e-15,15.275419403652938,59.73275535815475,12,98.32587665845305,657.0603089397023,8.567811267827151e-134,1.9918981260561033e-4,"(10,20]",-9.264945405719605,1.140064805153414,4.4119678268690224e-16,2.852462095627896,10,"(1,10]",1.2242698559799213e-4,FALSE
hv101_05_9,hv101_05,relationship to head,[9]co-spouse,f,-8.885691220630726,2.7616699763491637,-3.217506543767882,0.001293100772322439,83.30592120025241,292.60047672751506,11,99.65823705716952,2926.0047672751507,0,1.9685625771710764e-4,"(10,20]",-8.957604189911873,2.3447799721573714,1.3332604205632686e-4,0.809312044449397,10,"(1,10]",1.3835451458642743e-4,FALSE
v716_32,v716,respondent's occupation,[32]lower level in telecomunications / transport or construction,f,-6.785645561019467,1.3888280289997796,-4.885878898848565,1.0296847698493485e-6,22.75721225593789,101.08010892386244,12,99.01068567233813,1111.8811981624867,1.5680495956005992e-231,1.6226361767559164e-4,"(10,20]",-7.328456278496127,1.474207126421238,6.656822055193667e-7,7.999396853187664,10,"(1,10]",0.0011298780628989404,FALSE
v379_16,v379,source known for any method,[16]other public sector,f,-7.899278145976549,1.7985589509107551,-4.39200402187346,1.1231062117714995e-5,34.98612568919922,103.3041270406496,11,99.031984463112,1033.041270406496,1.4237952488310986e-215,1.2477532884022394e-4,"(10,20]",-7.807511096082396,1.7257027560407576,6.0609981256388966e-6,-1.1617143769129556,10,"(1,10]",3.710112597909506e-4,FALSE
ha65_02_5,ha65_02,result of woman's individual interview,[5]partly completed,f,-9.582219218411378,1.019322922365308,-9.400572682282204,5.4266891822502885e-21,9.606284247145744,14.61088039858255,10,93.15578546452947,131.49792358724295,5.833550129228245e-24,1.245012717864369e-4,"(1,10]",-9.787335388221619,1.25551320103864,6.416112958215776e-15,2.140591496968974,10,"(1,10]",6.894377653075567e-5,FALSE
v704_61,v704,partner's occupation,[61]agriculteurs/ pecheurs,f,-2.594154485873137,0.6089701859474339,-4.25990392589936,2.045147925727501e-5,3.8945752023158113,63.14700602242865,11,98.41639364557551,631.4700602242865,3.166780134787852e-129,0.0036154883883095603,"(10,20]",-2.239159927782397,0.5873142882379201,1.3754528624049586e-4,-13.68440314653259,9,"(1,10]",0.07470901690663981,FALSE
ha66_03_0,ha66_03,woman's highest educational level,[0]no education,f,-0.1983999655847993,0.2082381337362976,-0.9527552039822021,0.34071411590917244,0.23401460317725134,2.434389620660748,10,58.92194119162497,21.909506585946733,0.009170243401631955,0.003117857368148391,"(1,10]",-0.03359764327087553,0.18948978529915284,0.8592681732797594,-83.06570105904814,9,"(1,10]",0.8200417990393171,FALSE
hv201_14,hv201,source of drinking water,[14]public fountain,f,0.473063005220473,0.09668975961411726,4.892586423923667,9.951939162655975e-7,0.06677043642482436,3.4029692062248973,11,70.61389805788588,34.02969206224897,1.8257135208584127e-4,0.0022597232999800126,"(10,20]",0.24166956829962677,0.08694924696288525,0.005445395890499966,-48.913872859917326,9,"(1,10]",1.6049024970265318,TRUE
mm6_03,mm6_03,years since sibling died,NA,f,-0.0018336242073200206,0.004061408199557246,-0.45147498533142105,0.651647249880924,6.803500200092844e-5,1.9147366842866091,10,47.773497619460976,17.232630158579482,0.04519521991198525,0.0021352812835155103,"(1,10]",-0.0035730100675307524,0.0041780079315353906,0.39244339262547184,94.86054194021439,9,"(1,10]",0.9981680558545226,FALSE
h42_2_0,h42_2,"taking iron pills, sprinkles or syrup",[0]no,f,1.602279377927718,2.088923703594026,0.7670358544790177,0.4430601982276966,43.02053144998594,127.9906521574922,10,99.21869294113019,1151.9158694174298,2.9041105138474667e-242,0.0021322322446984438,"(1,10]",1.6575931222699603,1.9436779271324944,0.39376320813459614,3.452190991422567,9,"(1,10]",4.964335133858127,FALSE
d119i_0,d119i,husband/partner family: person respondent went to seek help,[0]no,f,1.3319121565458765,0.7690723121089176,1.7318425531320498,0.08330159932764374,7.478018273991826,163.6529491515465,13,99.38895082234419,1963.8353898185578,0,0.001960895477060226,"(10,20]",1.462811675308123,0.7251031386272794,0.04365542617901744,9.827939336608786,9,"(1,10]",3.788280251235642,FALSE
h42_2_8,h42_2,"taking iron pills, sprinkles or syrup",[8]don't know,f,-4.908410598857651,2.147614813856593,-2.285517201310109,0.022282518980168618,45.40786528165953,108.40282958639912,10,99.0775148547179,975.6254662775922,3.1044473401906005e-204,0.0016929617820858555,"(1,10]",-5.195290444502785,2.4393032880041505,0.0331860192328293,5.844658670403404,9,"(1,10]",0.0073842154898546295,FALSE
v304_18_0,v304_18,knows method,[0]no,f,-0.2779806643956348,0.12531321450706753,-2.2182869180165907,0.026535275579323284,0.11640638234169107,5.766504178206767,11,82.65847090201929,57.66504178206767,9.995321873715045e-9,0.0016350496327111753,"(10,20]",0.0019563974867526056,0.04409424227929415,0.9646106323410479,-100.70378905346027,9,"(1,10]",0.7573114644476279,FALSE
ha66_03_1,ha66_03,woman's highest educational level,[1]primary,f,0.12483127070121988,0.1456051714295694,0.8573271778441052,0.39126409250890887,0.04810727681790831,1.3413475758969786,10,25.44810771128539,12.072128183072808,0.20927354615349297,0.0013809559840130656,"(1,10]",0.15360342990393844,0.1918049269047884,0.42322919256849406,23.048839478357873,9,"(1,10]",1.1329572738521476,FALSE
d119xe_0,d119xe,police: person respondent went to seek help,[0]no,f,-0.4285085460281071,0.09166011404856608,-4.67497286552646,2.9399248825745033e-6,0.0066898291114943775,1.055159239367491,15,5.227574882494113,14.772229351144873,0.3938998923193043,0.0013772773751508543,"(10,20]",-0.25788434677833766,0.09549048283781378,0.0069208536410330975,-39.81815551435414,9,"(1,10]",0.6514800229638039,FALSE
v716_74,v716,respondent's occupation,[74]ouvriers de type artisanal,f,0.7341875766100685,0.13345253422550127,5.501488457082995,3.7659827288124877e-8,0.048927747105139655,1.421318184121119,11,29.64277730546618,14.21318184121119,0.16348792417650637,0.0010551754825466025,"(10,20]",0.5068675089953684,0.18915673675183425,0.0073706554573905216,-30.962123966234206,9,"(1,10]",2.083788386210872,TRUE
v103_1,v103,childhood place of residence,[1]city,f,0.31499109985975215,0.16788314752355007,1.8762520509425538,0.06062067775848927,0.15698166432740965,3.1760497316404885,9,68.51434692480456,25.40839785312391,0.0013251372742092355,0.0010469565172494973,"(1,10]",-0.011594978591268783,0.12560566789203947,0.9264497232214293,-103.68104959042697,9,"(1,10]",1.370247115511224,FALSE
v113_33,v113,source of drinking water,[33]borehole with pump,f,0.007017106672149123,0.18210513042884277,0.03853327281677572,0.9692625033034866,0.14795897126850938,2.334892963880776,9,57.171484283462775,18.67914371104621,0.016673040507701402,8.390881931532221e-4,"(1,10]",0.18139865234515606,0.1365959315161082,0.18417990799319742,2485.0918451208217,9,"(1,10]",1.0070417842531436,FALSE
hw15_2_1,hw15_2,height: lying or standing,[1]lying,f,-4.422933042055047,2.4718147040102805,-1.7893465213550457,0.073559026225297,66.59080123423294,224.66866161290628,11,99.55490009473463,2246.686616129063,0,8.385501274140031e-4,"(10,20]",-4.210711325375466,2.538963110157188,0.0972292172469068,-4.798212287224124,9,"(1,10]",0.011998987088421061,FALSE
d105f_4,d105f,ever been threatened with knife/gun or other weapon by husband/partner,"[4]yes, widow/divorce/separate/missing",f,-4.652805042310317,2.2567998225010615,-2.0616826516557953,0.039237959296581325,44.692252644243275,47.50539909072888,9,97.89497610978883,380.04319272583103,3.4657820352540885e-77,6.681400641449382e-4,"(1,10]",-5.245070378089984,2.459750396325614,0.03297736247305126,12.729210237564184,9,"(1,10]",0.009534818814022827,FALSE
m57p_1_0,m57p_1,antenatal care: medical cabinet,[0]no,f,2.0498383253257564,0.7846781682619884,2.612330007684572,0.008992740203196946,7.01145163449375,80.96610266021567,12,98.76491523348157,890.6271292623724,6.416778077366284e-184,6.565341908599716e-4,"(10,20]",2.2256966954314263,1.0028950399874033,0.026468237909385784,8.579133677663231,9,"(1,10]",7.766645334941802,FALSE
v769a_9,v769a,can get a female condom,[0]no,f,-7.985247030721512,1.8523208373840596,-4.310941641189265,1.6256080788007707e-5,30.348792945459483,85.71438678187756,9,98.83333470897394,685.7150942550205,8.50853277701966e-143,6.411749892565318e-4,"(1,10]",-7.910873213246983,2.005073777799285,7.96577334816309e-5,-0.9313903150195775,9,"(1,10]",3.404483846754108e-4,FALSE
hml7_1_14,hml7_1,brand of net,[14]yorkool,f,-2.3782974165860593,1.8002029161111763,-1.3211274103053288,0.18645888493081803,28.891248929786634,154.80560930859824,9,99.3540285752782,1238.4448744687859,4.7272328881152134e-262,6.357826437398196e-4,"(1,10]",-2.4638264843142954,1.5928881654722726,0.12191949560258272,3.5962309478941994,9,"(1,10]",0.09270828680708226,FALSE
v704_93,v704,partner's occupation,[93]retraite,f,-0.9849639513378224,1.3915318320492998,-0.7078271072586766,0.4790526305337769,20.89777181614155,142.67372375417997,11,99.29910009097193,1426.7372375417997,1.6727408084067827e-300,5.774642395566544e-4,"(10,20]",-1.2412115317691044,1.1115663396116677,0.26415132376154793,26.01593490637245,9,"(1,10]",0.3734526891638428,FALSE
v704_92,v704,partner's occupation,[92]sousofficiers des forces armees,f,-1.940203996293089,0.7913930831328039,-2.4516312280777197,0.014221032152130844,6.566103734015067,53.62168980026807,11,98.13508301635991,536.2168980026808,7.971027314421806e-109,5.148201445047174e-4,"(10,20]",-1.812527566671198,0.7196151695464973,0.01177737039260427,-6.580567294254977,9,"(1,10]",0.14367463769452582,FALSE
v704_11,v704,husband/partner's occupation,[11]oficiais das forças armadas,f,-3.6627922847780647,2.077799131145813,-1.7628230900059136,0.0779303317953568,46.79936718570296,122.68500238133261,11,99.18490444586553,1226.850023813326,2.325806015081844e-257,4.682487286079869e-4,"(10,20]",-4.103075353528594,2.1300215589058706,0.054066056910163696,12.020421430400804,9,"(1,10]",0.025660760445793348,FALSE
v704_0,v704,husband/partner's occupation,[0]not working and was not absent the last 7 days,f,-2.6454162210013976,1.9739555036594527,-1.3401600066957666,0.1801933307109501,38.78870598212225,648.5938375465283,10,99.84582030507988,5837.344537918755,0,4.635107454255549e-4,"(1,10]",-3.083947087263823,1.7760599625317317,0.08249347367781754,16.57700829007632,9,"(1,10]",0.07097580596982661,FALSE
v704_81,v704,partner's occupation,[81]ouvriers de type industriel,f,-5.497274538673353,1.9095036618484826,-2.878902328656313,0.003990619040483483,39.558103529646644,98.84473559828943,11,98.98831233252112,988.4473559828944,5.759553802224055e-206,4.4962592391084577e-4,"(10,20]",-6.084752353980867,1.9875105948157177,0.0022023518638045092,10.686710499441213,9,"(1,10]",0.004097924968323426,FALSE
d115xe_0,d115xe,police/soldier: person who has ever physically hurt respondent,[0]no,f,3.2466755893651436,2.345705086497761,1.384093681705133,0.16632977133368437,65.26897843349022,211.47719096999893,12,99.52713576560517,2326.2491006699884,0,4.3680137223182225e-4,"(10,20]",5.092013604843818,1.739941778356383,0.0034275264418416915,56.8377703495628,9,"(1,10]",25.704744592730435,FALSE
v716_12,v716,respondent's occupation,[12]high level management / administration in health sector,f,-5.856456516973133,1.6179242941844258,-3.6197345809219676,2.9490535646590045e-4,27.883584042200155,45.27039514654585,11,97.79105086941946,452.7039514654585,5.53630957857445e-91,3.8603215245899597e-4,"(10,20]",-6.533233158274991,1.7363669609002703,1.681642365128284e-4,11.55607728564926,9,"(1,10]",0.0028613649379323346,FALSE
v716_93,v716,respondent's occupation,[93]retired,f,-4.926444895066084,2.1826621838943496,-2.2570807940036888,0.024003026749924227,52.064247335532315,250.8519810393821,11,99.6013585398622,2508.519810393821,0,3.7598774266777286e-4,"(10,20]",-5.03433177184526,2.0230602138023865,0.012829279052541595,2.1899539947605153,9,"(1,10]",0.0072522399800726165,FALSE
hc13_01_4,hc13_01,result of measurement - height/weight,[4]refused,f,-8.958383844791335,1.074215427379262,-8.339466755422507,7.462629218960077e-17,12.390777088546205,75.3067822116337,11,98.67209835471431,753.067822116337,2.517857523254868e-155,3.0214624874867123e-4,"(10,20]",-9.441420931837873,1.081583171048687,2.563438459677959e-18,5.3920114991209065,9,"(1,10]",1.286540106548878e-4,FALSE
ha65_03_6,ha65_03,result of woman's individual interview,[6]incapacitated,f,-8.709846421298,2.25864395219742,-3.856228164170916,1.1515001618081479e-4,50.50921447330681,163.48188518173006,10,99.38831143347265,1471.3369666355707,2.9719996433867e-311,2.4783788489430875e-4,"(1,10]",-11.708403995058825,2.7544408121373016,2.1306806346514765e-5,34.42721523112643,9,"(1,10]",1.649535858856549e-4,FALSE
ha65_1_7,ha65_1,result of woman's individual interview,[7]other,f,-7.100293541077481,1.8047479101261983,-3.934230094540455,8.34637991071826e-5,35.238418675307955,94.43847261332512,11,98.94110951572198,944.3847261332512,1.7758801759349343e-196,2.3331541717524565e-4,"(10,20]",-7.580736813413305,1.9815952392667793,1.304683798214859e-4,6.766526898589538,9,"(1,10]",8.248627566223613e-4,FALSE
v762ah_0,v762ah,na - source for condoms: public cs,[0]no,f,0.6225254242282907,0.35828712678741276,1.7375043022342858,0.08229819529347429,1.2268637668331057,27.131891974895723,11,96.31430052528121,271.3189197489572,1.7633299841755686e-52,2.1440388033765542e-4,"(10,20]",1.0814535477281673,0.5216595006671483,0.038162753400226554,73.72038243559025,9,"(1,10]",1.8636285566606363,FALSE
v312_18,v312,current contraceptive method,[18]standard days method (sdm),f,-7.3493956146578245,1.0425429070456722,-7.049489824341454,1.7957496504818498e-12,11.325810805934964,59.06512220410215,11,98.30695347324526,590.6512220410216,1.772605490516549e-120,1.8090437995727453e-4,"(10,20]",-7.5203901301058105,1.156762334661263,7.966036196169911e-11,2.326647311065281,9,"(1,10]",6.429808511463946e-4,FALSE
v716_13,v716,respondent's occupation,[13]high level management in telecomunications / transport or co,f,-6.248552927826796,1.6561026575007218,-3.7730468576487217,1.6126598557907772e-4,29.36907225191544,45.642338020913286,11,97.80905176342675,456.42338020913286,8.906518590344702e-92,1.5675296270650275e-4,"(10,20]",-6.803252660192632,1.6061197736680917,2.27707534711486e-5,8.877251081535714,9,"(1,10]",0.0019332496648679196,FALSE
v379_26,v379,source known for any method,[26]fieldworker,f,-5.213914422414868,2.108293614625706,-2.4730494776651475,0.013396559447553214,43.877460989172995,166.26316283578336,10,99.3985438608625,1496.3684655220504,1.1564733e-316,1.4651731851371698e-4,"(1,10]",-5.40430325051063,2.078059578709729,0.009304764329639082,3.651552608482997,9,"(1,10]",0.005440336178991932,FALSE
hv101_03_9,hv101_03,relationship to head,[9]co-spouse,f,-10.230765401787986,0.8449153969156341,-12.108627016545588,9.507221589995386e-34,7.3943822217079,20.590174496146314,11,95.14331459314654,205.90174496146315,9.469993729577441e-39,1.1897486362143591e-4,"(10,20]",-11.714693941206408,0.30988916550323264,0,14.504570099506747,9,"(1,10]",3.604417091397048e-5,FALSE
v716_72,v716,respondent's occupation,[72]artisans d'art,f,-5.7599138284071865,1.7042983682212764,-3.3796393494283694,7.258100296163264e-4,28.167346049079978,50.71016386431954,10,98.02800873869073,456.3914747788759,1.23300662187996e-92,1.1267196670491362e-4,"(1,10]",-6.097013165172956,1.738396584543112,4.527422815410075e-4,5.852506596595887,9,"(1,10]",0.003151383146449706,FALSE
hb65_01_3,hb65_01,result of man's individual interview,[3]postponed,f,-10.268523341407565,1.2289873579032935,-8.355271740895788,6.528225414512801e-17,14.429149235893677,24.881467161956895,10,95.98094439732648,223.93320445761205,3.1142513515509652e-43,8.557953874446248e-5,"(1,10]",-9.778937890130672,1.362097642163899,7.005784788453183e-13,-4.767827223050192,9,"(1,10]",3.470859034039308e-5,FALSE
ha65_1_3,ha65_1,result of woman's individual interview,[3]postponed,f,-8.806576216483135,0.9697021681455447,-9.081733036984751,1.0685960439891285e-19,7.353276353575094,7.857351392438453,9,87.27306505647242,62.85881113950762,1.2773526466148056e-10,6.298091849706493e-5,"(1,10]",-9.368104199716171,0.4966105526059732,2.25130284611247e-79,6.376234866190482,9,"(1,10]",1.497450739777381e-4,FALSE
ha33_01_2,ha33_01,completeness of information,[2]month and age,f,-8.378837434504003,1.6648996293645775,-5.032638176333702,4.837756758663242e-7,30.007967412336303,88.75834861979774,11,98.87334541983924,887.5834861979774,2.993116996590694e-184,4.528451336387056e-5,"(10,20]",-8.421507598987473,1.6420368097574658,2.9175605404378143e-7,0.5092611572549938,9,"(1,10]",2.2967680463309673e-4,FALSE
mm7_03,mm7_03,sibling's age at death,NA,f,0.013952853813419689,0.004083091392071939,3.4172278975953563,6.326229818862582e-4,9.797114426490746e-5,3.97290904025701,9,74.82952693184968,31.78327232205608,1.018438375061318e-4,0.006976337549194145,"(1,10]",0.006092856686071426,0.0037615676194248226,0.10528270390383886,-56.33254123101764,8,"(1,10]",1.014050649190369,FALSE
d110b_0,d110b,"ever had eye injuries, sprains, dislocations or burns because of husband/partner",[0]no,f,-0.6147795084605744,0.07549369946778316,-8.143454523949124,3.841568354463277e-16,0,1,13,0,7.188047446272231,0.8449403908471216,0.005211263210189698,"(10,20]",-0.54818368895028,0.08464385547149572,9.396458976246062e-11,-10.832472226839867,8,"(1,10]",0.5407601151956049,TRUE
d110d_0,d110d,"ever had wounds, broken bones, broken teeth or other serious injury because of h",[0]no,f,-0.5123474937202982,0.15833477274814173,-3.235849490467098,0.0012128131493577457,0.1410078438760347,2.4605927902940627,11,59.359386732150384,24.60592790294063,0.0061446727677931376,0.003972225596695294,"(10,20]",-0.5215663384104919,0.1012166246816403,2.563915361120708e-7,1.799334397686448,8,"(1,10]",0.5990875725015185,FALSE
v469q,v469q,na - times given food made from local grain,NA,f,0.03629806561957941,0.06469473469313107,0.5610667667431264,0.5747520225223337,0.019797015836920392,3.010112961386226,8,66.77865539174061,21.07079072970358,0.0036667772012745087,0.0025684723166483907,"(1,10]",0.01821543363085633,0.06743667862332063,0.7870743472077054,-49.81706787969769,8,"(1,10]",1.036964884012541,FALSE
hml20_12_0,hml20_12,person slept under an llin net,[0]no,f,0.3399861547061153,0.21792403539579025,1.5601131563511925,0.11873314305292128,0.018653296500305012,1.049156188118677,8,4.6853069805386,7.344093316830739,0.39395315244104895,0.002537915143749444,"(1,10]",0.20823219586889152,0.268481993298942,0.4379905640037439,-38.752742431853484,8,"(1,10]",1.404928138785968,FALSE
hv101_10_13,hv101_10,relationship to head,[13]niece/nephew by blood,f,-1.3344766277994196,1.8858723461376892,-0.7076176871316125,0.4791827061002707,35.13540557645293,154.63225814698683,10,99.3533044062194,1391.6903233228816,4.8263932897038446e-294,0.0024487948293752783,"(1,10]",-1.7998113423010127,2.3068656122841964,0.4352744910900989,34.87020340468158,8,"(1,10]",0.2632959411776476,FALSE
v610_1,v610,husband approves fp,[1]approves,f,0.06274139699134565,0.18166894365617145,0.345361159307948,0.729822873217404,0.21353837533404663,6.609889476824913,8,84.8711539957495,46.26922633777439,7.748263412153768e-8,0.002341586840430579,"(1,10]",-0.11085290403191118,0.14688369067310422,0.4504298944628955,-276.6822374822191,8,"(1,10]",1.0647514556954227,FALSE
v414q_0,v414q,"gave child oil, fats, butter, products made of them",[0]no,f,-1.863091260003854,1.0536582041648972,-1.7682121703598304,0.07702544035012653,9.823283537873548,159.21622491653935,9,99.37192330711007,1273.7297993323148,1.119763806217512e-269,0.002288656222472035,"(1,10]",-1.8166106859581277,1.2834375307836103,0.15694366847251212,-2.494809301270095,8,"(1,10]",0.15519214882135876,FALSE
v786b_0,v786b,woman's symptoms of sti,[0]no,f,-0.4596855758082603,0.13260124170794624,-3.4666762534601006,5.269361389342671e-4,0.0908925670752899,3.245231542867276,8,69.18555773938814,22.71662080007093,0.001909437681149427,0.0022763901528212722,"(1,10]",-0.27297976869807383,0.12326221388887872,0.026785709673899236,-40.61598121322463,8,"(1,10]",0.6314821675653564,FALSE
v611_0,v611,discussed fp with partner,[0]never,f,0.04900773894857966,0.15390269311295146,0.31843327726963266,0.7501562993190156,0.13593366276850624,4.261447805591174,8,76.53379683102152,29.830134639138215,1.0201905282802457e-4,0.002251597001863099,"(1,10]",0.20267197332149622,0.1278223947601677,0.11283578704264947,313.55095678693834,8,"(1,10]",1.0502284783727696,FALSE
ha67_03,ha67_03,woman's highest year of education,NA,f,0.014908737238848032,0.029209408985149485,0.5104087263945623,0.6097651445723657,0.002488806736622882,1.9322540324582813,8,48.24697047065986,13.52577822720797,0.060288021264506254,0.002196964299395809,"(1,10]",0.010187122454115283,0.01676577367270295,0.5434433688809559,-31.670118730307557,8,"(1,10]",1.0150204268218155,FALSE
mm1_09_1,mm1_09,sex of sibling,[1]male,f,-0.045753672030908195,0.11755381406650235,-0.3892146962158497,0.6971173329008977,0.046917007128709914,1.6704570110466324,10,40.13614278086417,15.03411309941969,0.09000320011439494,0.002100687018926052,"(1,10]",-0.05967002624366807,0.13122351452191156,0.649310308207669,30.415819310325293,8,"(1,10]",0.955277244714802,FALSE
v469a,v469a,na - times gave child plain water,NA,f,-0.04915588148576874,0.06274615197491412,-0.783408702184976,0.43338714758169666,0.02221180739815622,4.1665255035290265,8,75.99918687277913,29.165678524703186,1.349593691007698e-4,0.0019042600193951854,"(1,10]",-0.06764492343219604,0.06447522429072046,0.2941037919409326,37.61308186850461,8,"(1,10]",0.952032713857228,FALSE
mm2_09_0,mm2_09,survival status of sibling,[0]dead,f,0.08948405330481428,0.14225601705141291,0.6290352785040632,0.5293259604110987,0.048048166946035684,1.4176484766384527,9,29.460651460564215,11.341187813107622,0.18310619399601277,0.0017413759219564694,"(1,10]",0.007751654184330254,0.19356967803442823,0.9680566059644399,-91.33739040862913,8,"(1,10]",1.093609893709672,FALSE
v716_62,v716,respondent's occupation,[62]ouvriers agricoles et assimiles,f,-3.8571796690695495,1.0523882695926978,-3.6651678667630723,2.471764017537358e-4,10.888759779661804,158.3840846767729,10,99.36862343079434,1425.456762090956,2.441866301731295e-301,0.0017055700910615817,"(1,10]",-3.543767445957385,0.9248935894532837,1.2734329473246963e-4,-8.125424532992195,8,"(1,10]",0.02112750212280864,FALSE
v3a05_0,v3a05,told about other family planning methods,[0]no,f,-1.4362451437220434,0.5308232806246401,-2.7056935823009844,0.006816190782234472,3.310125584228512,100.24308587159736,12,99.00242496397117,1102.673944587571,1.5082323743422062e-229,0.00169034451806697,"(10,20]",-1.4531622112545537,0.5017431024503671,0.0037767839627168977,1.1778676924657565,8,"(1,10]",0.23781906067246725,FALSE
ha68_03_3,ha68_03,woman's highest educational level (questionnaire configuration),[3]secondaire 2�me cycle,f,-1.342816911578804,1.5717089027883469,-0.854367439922578,0.39290143085881196,21.800070259248667,119.99495635888127,9,99.16663163990894,959.9596508710501,6.541018220540555e-202,0.0016271256194000246,"(1,10]",-3.609819374879648,2.527287293907427,0.15319472093754224,168.82439026147188,8,"(1,10]",0.2611091103813505,FALSE
v785b_0,v785b,man's symptoms of sti,[0]no,f,-0.4156890474474768,0.10608617132789966,-3.9184093670666247,8.913523253721505e-5,0.041121088062153525,1.9658956317628495,8,49.132599724875305,13.761269422339947,0.055594016634004914,0.0015879569976798976,"(1,10]",-0.24761808177406258,0.09491669711853859,0.009086200115479554,-40.43189655956724,8,"(1,10]",0.6598854316443854,FALSE
v612_0,v612,respondent approves fp,[0]disapproves,f,-0.23868264629988478,0.13467844142243596,-1.772240930166592,0.07635457198669389,0.0867973056791173,2.9836520360081167,8,66.48402736205396,20.885564252056817,0.0039432640066432,0.0015046209233984527,"(1,10]",-0.15747199338615622,0.11925640116834256,0.18668515932377394,-34.02453180936086,8,"(1,10]",0.7876648110549331,FALSE
v3a02_0,v3a02,told about side effects,[0]no,f,-0.20923269033822847,0.0508940633242212,-4.111141391979439,3.9370799903394096e-5,0,1,12,0,8.40222516725673,0.6768840681664813,0.001491002078802918,"(10,20]",-0.15328161478725594,0.060314535215518855,0.01104186625785114,-26.74107734337622,8,"(1,10]",0.8112064537763026,FALSE
