name,var,var_lbl,lvl_lbl,gender,beta,se,zval,pvalue,tau2,H2,k,I2,QE,QEp,mean_r2,num_surveys,num_country,num_country_bin,odds_ratio,sig
ha67_01,ha67_01,woman's highest year of education,NA,m,-0.015291347005554094,0.013587754089771736,-1.1253770788407738,0.2604292797648727,0,1,14,0,11.963182669978247,0.5306651790323802,7.263282184883932e-4,"(10,20]",13,"(10,20]",0.9848249719949302,FALSE
ha66_1_0,ha66_1,woman's highest educational level,[0]no education,m,-0.2243207552190084,0.08546301502590525,-2.624769968050075,0.008670752430339695,0.04010333222089013,1.5429241190313407,19,35.187998705483494,27.772634142564133,0.06560055397180062,7.246237446050885e-4,"(10,20]",13,"(10,20]",0.7990587909823211,FALSE
v835a_3,v835a,alcohol consumption last time had sex,[3]both drunk,m,-3.2663637615297505,1.6768107010538984,-1.9479621399581935,0.051419493459051537,39.043177023210326,264.26832893650726,14,99.6215967293454,3435.488276174594,0,7.059936331039817e-4,"(10,20]",13,"(10,20]",0.038144879077116015,FALSE
hc1_01,hc1_01,child's age in months,NA,m,0.0043387482828112596,0.0030120943300172196,1.4404423658227383,0.14974228481847668,5.7005304163668394e-5,1.8015266250209052,17,44.49152257250731,28.824426000334483,0.02514723163812167,5.972873840027107e-4,"(10,20]",13,"(10,20]",1.0043481742785527,FALSE
hc33_01_1,hc33_01,completeness of hc32 information,[1]month and year - information complete,m,5.028661827419758,1.5841025975112613,3.1744546314867144,0.001501183565935494,42.18925958098408,161.1578027649268,17,99.37949017494446,2578.524844238829,0,5.882005954560565e-4,"(10,20]",13,"(10,20]",152.72849879937445,FALSE
hb66_1_1,hb66_1,man's highest educational level,[1]primary,m,-0.007129740340989135,0.060381772660979015,-0.11807769177330965,0.9060060991681994,0.029505905539612978,2.348185065873457,18,57.41391875226713,39.91914611984876,0.0013286183118457026,5.865822376346672e-4,"(10,20]",13,"(10,20]",0.9928956159606068,FALSE
hb66_1_2,hb66_1,man's highest educational level,[2]secondary,m,0.03206663174838594,0.05287532543717817,0.6064573878885097,0.5442110703863259,0.018279021829319536,1.8286537728607266,18,45.314962578421245,31.08711413863235,0.019490428770057393,5.438276051441967e-4,"(10,20]",13,"(10,20]",1.0325863060438674,FALSE
hv106_06_8,hv106_06,highest educational level attained,[8]don't know,m,-9.583897294914442,0.9918726758733999,-9.662426970755373,4.354240202683031e-22,13.985997097477544,29.647658885926496,15,96.62705239611789,415.06722440297096,8.456156970080283e-80,5.275739540481662e-4,"(10,20]",13,"(10,20]",6.8828180615847215e-05,FALSE
hv109_06_8,hv109_06,educational attainment,[8]don't know,m,-9.583897294914442,0.9918726758733999,-9.662426970755373,4.354240202683031e-22,13.985997097477544,29.647658885926496,15,96.62705239611789,415.06722440297096,8.456156970080283e-80,5.275739540481662e-4,"(10,20]",13,"(10,20]",6.8828180615847215e-05,FALSE
ha61_02_2,ha61_02,read consent statement - hiv,[2]parent/other responsible refused,m,-5.641354641815237,1.7520110448334631,-3.219930980715635,0.0012822146336940918,42.105714661656506,65.3616170377399,14,98.47005009159642,849.7010214906188,3.100932695387862e-173,4.916193571789755e-4,"(10,20]",13,"(10,20]",0.0035480588004962637,FALSE
hv236_4,hv236,na - person fetching water,[4]male child under 15 years old,m,-0.2918125502553922,0.1909088303360123,-1.528544016229017,0.1263775237405562,0.0779354134564523,1.2128479837939674,13,17.549436255658982,14.55417580552761,0.26672677587971166,4.327138182576874e-4,"(10,20]",13,"(10,20]",0.7469085306652812,FALSE
v762bj_0,v762bj,"source for female condoms: private hosp, clinic",[0]no,m,1.84883188866323,1.43434836751582,1.2889699117274163,0.19740854704494976,38.72327628042934,335.8419265946565,19,99.70224086964373,6045.154678703817,0,4.1189680633443735e-4,"(10,20]",13,"(10,20]",6.352394882565002,FALSE
v304_10_0,v304_10,knows method,[0]no,m,-0.1906262047664048,0.07569683650787895,-2.5182849582698656,0.011792786980824485,0,1,15,0,13.026723248096694,0.5244204845795978,4.0611481654225363e-4,"(10,20]",13,"(10,20]",0.8264414502969651,FALSE
ha35_1,ha35,smoking,[1]yes,m,-0.21086262575143655,0.03513512145104374,-6.0014770703225375,1.955305585497962e-9,0.010323543763630897,97.3902545848847,17,98.9732032180608,1558.2440733581554,1.5e-322,3.7954914195169434e-4,"(10,20]",13,"(10,20]",0.8098853166264703,FALSE
ha13_1_6,ha13_1,na - result of measurement - height/weight,[6]other,m,-5.503794369866158,1.3306820976749223,-4.136070049700708,3.533043802750823e-5,36.6251804568028,113.22904489171864,21,99.11683437676587,2264.5808978343725,0,3.531711936346334e-4,"(20,30]",13,"(10,20]",0.004071294098014436,FALSE
hb66_2_0,hb66_2,man's highest educational level,[0]no education,m,-0.792570287599727,0.9003494725599822,-0.8802918330658823,0.3787012357275975,14.144830397790782,63.179452970801336,18,98.41720693520065,1074.0507005036227,1.2785479758278015e-217,3.514142736769955e-4,"(10,20]",13,"(10,20]",0.4526797814844768,FALSE
ha55_01_6,ha55_01,result of measuring (hemoglobin),[6]other,m,-5.624656274034882,1.5413887627865748,-3.649083482265978,2.6317757595397474e-4,37.52063635687147,112.6815683839538,16,99.11254341385046,1690.2235257593072,0,3.4810250089929744e-4,"(10,20]",13,"(10,20]",0.0036078030184881096,FALSE
mv510_8,mv510,completeness of date information in mv509,[8]none - all imputed,m,-7.873147848452201,1.490823126206104,-5.281074401151831,1.2842852032905676e-7,30.49404533564225,87.67781114523328,14,98.85946057852247,1139.8115448880326,1.5666403626244802e-235,3.057836378298406e-4,"(10,20]",13,"(10,20]",3.808336667194818e-4,FALSE
hv226_11,hv226,type of cooking fuel,[11]animal dung,m,-5.711236049016703,1.27866196781909,-4.466572239383873,7.948283113924308e-6,25.53552638571242,107.96557901106154,16,99.07377887548998,1619.4836851659231,0,2.989553299405087e-4,"(10,20]",13,"(10,20]",0.003308580448794791,FALSE
hb66_02_0,hb66_02,man's highest educational level,[0]no education,m,-1.0058941876322833,1.1003682735165998,-0.9141432117245688,0.360641599205531,15.33678411794847,56.360986945870806,13,98.22572305030712,676.3318433504496,5.120637413463766e-137,2.779063719757267e-4,"(10,20]",13,"(10,20]",0.36571746851453424,FALSE
hv106_05_8,hv106_05,highest educational level attained,[8]don't know,m,-7.123417511512293,1.7334767389701167,-4.1093239680530225,3.968190634954424e-5,47.25378127134765,83.0437257441355,16,98.79581510699427,1245.6558861620324,2.5413807348309602e-256,2.2505113752063768e-4,"(10,20]",13,"(10,20]",8.060074990148396e-4,FALSE
hv109_05_8,hv109_05,educational attainment,[8]don't know,m,-7.123417511512293,1.7334767389701167,-4.1093239680530225,3.968190634954424e-5,47.25378127134765,83.0437257441355,16,98.79581510699427,1245.6558861620324,2.5413807348309602e-256,2.2505113752063768e-4,"(10,20]",13,"(10,20]",8.060074990148396e-4,FALSE
ha57_01_1,ha57_01,anemia level,[1]severe,m,-6.633516301371787,1.1809479475125664,-5.617111503808427,1.941761236221946e-8,23.25078207280107,123.46260947862989,17,99.19003817898965,1975.4017516580782,0,1.9151824116003807e-4,"(10,20]",13,"(10,20]",0.0013155291466884068,FALSE
v312_13,v312,current contraceptive method,[13]lactational amenorrhea (lam),m,-8.37710686906337,0.8169077483215978,-10.25465468564205,1.1277837569941233e-24,9.331049669878759,21.85258462771867,15,95.4238822682258,305.9361847880613,6.828621126517833e-57,6.744156141829111e-5,"(10,20]",13,"(10,20]",2.3007461949675403e-4,FALSE
hb66_03_1,hb66_03,man's highest educational level,[1]primary,m,-2.8285053806315723,2.8684892923902687,-0.9860609862254781,0.3241031868297674,106.45757147624656,531.5280666785129,13,99.8118631803869,6378.336800142154,0,0.004125992919095819,"(10,20]",12,"(10,20]",0.05910112137040444,FALSE
hc7_02,hc7_02,weight/age percentile,NA,m,1.5555583053912296e-5,2.2842648874126067e-5,0.6809885814745482,0.4958787155896505,1.6966134495239706e-9,1.3419904024161562,15,25.4838187963511,18.787865633826186,0.17321439541634012,0.0030665170935376762,"(10,20]",12,"(10,20]",1.0000155557040427,FALSE
hb66_03_0,hb66_03,man's highest educational level,[0]no education,m,-4.839117088346757,2.395294543688639,-2.0202597217521103,0.04335645440327209,68.27703923340913,172.5861818682772,12,99.42057933655242,1898.4480005510495,0,0.0028772550971861064,"(10,20]",12,"(10,20]",0.007914038364570362,FALSE
hmlb_3,hmlb_3,line number of person who slept in this net,NA,m,0.007032397638834021,0.040495402205310824,0.1736591626669101,0.8621333332557761,0.010978807337591694,2.228686500515943,15,55.13052195683426,31.201611007223207,0.005194198357564766,0.002864827562804075,"(10,20]",12,"(10,20]",1.0070571830132475,FALSE
sh110g_0,sh110g,tv5 chanel,[0]no,m,-0.0514818713218946,0.20154562243232066,-0.25543532377728667,0.7983868910072273,0.3734447067028566,5.210616244883513,13,80.80841203798235,62.52739493860216,7.783318936998634e-9,0.0023727619714311514,"(10,20]",12,"(10,20]",0.94982086880291,FALSE
v829_31,v829,place were last hiv test was taken,[31]fieldworker,m,-5.034077575532354,1.2216219125438352,-4.12081473313595,3.7753493356050724e-5,20.351659184403413,100.887618964981,14,99.00879809608045,1311.5390465447529,1.7357179070124176e-272,0.0018430920982050979,"(10,20]",12,"(10,20]",0.006512202361913185,FALSE
hv101_08_14,hv101_08,relationship to head,[14]niece/nephew by marriage,m,-7.7262663942786185,2.0077480634655505,-3.848225051176192,1.1897673041353507e-4,56.07857831573,263.590805681211,14,99.62062409672612,3426.6804738557435,0,0.0015876853026419071,"(10,20]",12,"(10,20]",4.410878948712312e-4,FALSE
hc10_02,hc10_02,weight/height percentile,NA,m,1.0030031824836166e-5,2.7840739574942918e-5,0.36026456114202315,0.7186492985540329,5.338803438634156e-9,2.125135061716019,15,52.944167266596565,29.751890864024272,0.008255122417496149,0.0011335656727595586,"(10,20]",12,"(10,20]",1.0000100300821257,FALSE
hv110_08_0,hv110_08,na - member still in school,[0]no,m,-0.07072395766269164,0.1364096887587848,-0.5184672606925586,0.6041322968629784,0,1,12,0,9.893672086888795,0.5399761002527651,9.959695078983195e-4,"(10,20]",12,"(10,20]",0.9317190505370799,FALSE
hv023_8,hv023,stratification used in sample design,[8]luanda-rural,m,-0.045567937829517416,0.15900707304332393,-0.28657805566361017,0.7744354190047421,0.20532880716666926,3.6992447722698945,14,72.96745520879956,48.09018203950863,6.316322952820811e-6,9.572930054316572e-4,"(10,20]",12,"(10,20]",0.9554546888491681,FALSE
hc4_01,hc4_01,height/age percentile,NA,m,1.9861073757930256e-5,1.3406937595011269e-5,1.4814027153613796,0.13849929159133398,4.348106206059938e-10,1.225741215256441,15,18.416710839670433,17.160377013590175,0.24773206637900078,9.20121140135698e-4,"(10,20]",12,"(10,20]",1.0000198612709903,FALSE
hv101_12_6,hv101_12,relationship to head,[6]parent,m,-10.909782895697923,2.0178300231053226,-5.406690737462814,6.419985420215121e-8,64.52199342388504,176.89672383261282,16,99.434698405751,2653.450857489192,0,8.743207352111532e-4,"(10,20]",12,"(10,20]",1.827853941762734e-5,FALSE
hv101_04_14,hv101_04,relationship to head,[14]niece/nephew by marriage,m,-2.6238867340932064,1.7603701234728915,-1.4905312803859412,0.13608459802021886,42.95339322505222,171.9688358855893,14,99.41849929096146,2235.5948665126607,0,6.67765145355088e-4,"(10,20]",12,"(10,20]",0.07252044665222084,FALSE
ha55_02_6,ha55_02,result of measuring (hemoglobin),[6]other,m,-10.09267219243153,1.241087853378369,-8.132117452409382,4.2185577408936583e-16,22.61002933325317,66.15345960714473,15,98.48836326030634,926.148434500026,1.0755864128962577e-188,6.510469759944962e-4,"(10,20]",12,"(10,20]",4.1381683919512856e-5,FALSE
hb65_2_4,hb65_2,result of man's individual interview,[4]refused,m,-5.458043716026848,1.7917115876300007,-3.0462736043620247,0.0023169689229965676,53.921423803651265,134.88040616726212,17,99.25860246983545,2158.0864986761935,0,6.006866548099261e-4,"(10,20]",12,"(10,20]",0.004261885052336637,FALSE
hb66_01_1,hb66_01,man's highest educational level,[1]primary,m,0.07182255491289605,0.09130984638551047,0.7865806126719455,0.4315274120990075,0.03219347008685679,1.6225675647372584,13,38.369284476487756,19.4708107768471,0.07778228142030388,5.983566841990781e-4,"(10,20]",12,"(10,20]",1.0744646686703856,FALSE
hb68_2_2,hb68_2,man's highest educational level (for preliminary and final report),[2]secondary,m,0.10796899112953778,0.05849881201365824,1.8456612606821707,0.06494140545704398,0,1,16,0,14.138028495174686,0.5150875460678415,5.945165819222285e-4,"(10,20]",12,"(10,20]",1.1140132005598429,FALSE
ha65_1_7,ha65_1,result of woman's individual interview,[7]other,m,-7.52328817975972,1.383915271413015,-5.436234670695005,5.4418274234429e-8,28.10173103993567,68.20083481446655,15,98.53374228816934,954.8116874025316,7.704623714218916e-195,5.775761197464478e-4,"(10,20]",12,"(10,20]",5.403528641086549e-4,FALSE
hv215_24,hv215,main roof material,[24]cardboard,m,-6.522496255361759,1.6549666923666317,-3.9411646684166635,8.10869344153586e-5,37.6529419829855,104.48282363896071,14,99.04290488601697,1358.2767073064892,1.4929240815765793e-282,5.675318951488061e-4,"(10,20]",12,"(10,20]",0.001469995035568091,FALSE
hc7_01,hc7_01,weight/age percentile,NA,m,1.343504197302337e-5,1.045078190138876e-5,1.2855537604548082,0.19859884303581268,0,1,15,0,8.7824481746882,0.8447293157152908,5.65431536765278e-4,"(10,20]",12,"(10,20]",1.0000134351322236,FALSE
hc10_01,hc10_01,weight/height percentile,NA,m,9.392729227997527e-6,1.3778433533191867e-5,0.6816979016787867,0.49542999455891173,4.3576060417744344e-10,1.1992624641619218,15,16.615417401658775,16.789674498266905,0.2675595371471155,5.444908135508881e-4,"(10,20]",12,"(10,20]",1.0000093927733398,FALSE
hc55_01_6,hc55_01,result of measurement - hemoglobin,[6]other,m,-7.812846777098633,1.3811389832382013,-5.656814319135885,1.5420843655081844e-8,24.22811717743285,81.26694974101812,13,98.76948746915345,975.2033968922174,4.0076047239553904e-201,5.215362298173553e-4,"(10,20]",12,"(10,20]",4.0450487197582973e-4,FALSE
hb66_01_0,hb66_01,man's highest educational level,[0]no education,m,0.013031693143068356,0.12352472962906898,0.10549865749312774,0.9159801352111543,0.06748787164257318,1.7545849370873141,12,43.00646387287225,19.300434307960455,0.05590924320310473,4.898083590041405e-4,"(10,20]",12,"(10,20]",1.0131169757122553,FALSE
hv201_33,hv201,source of drinking water,[33]borehole with pump,m,-1.2705593453747286,1.4148935988729474,-0.8979893232867897,0.369191241548713,23.704924009406923,208.68678071778666,12,99.52081296354255,2295.554587895653,0,4.069458002552798e-4,"(10,20]",12,"(10,20]",0.28067458383297905,FALSE
ha57_02_1,ha57_02,anemia level,[1]severe,m,-12.125671781157003,0.5096413667709467,-23.79255800600418,3.988062052618733e-125,3.8251302265370795,15.653351817800868,16,93.61159187093203,234.80027726701303,1.6557397554790392e-41,2.39715019231042e-4,"(10,20]",12,"(10,20]",5.418607029579267e-6,FALSE
ha63_1_6,ha63_1,result of measurement - hiv,[6]other,m,-8.372527312189494,0.9395333696442603,-8.911367688153131,5.040684864597945e-19,15.280930000046574,39.66025700617428,18,97.47858416589604,674.2243691049628,2.599525978098529e-132,2.215586059731218e-4,"(10,20]",12,"(10,20]",2.311306755907838e-4,FALSE
hv101_03_14,hv101_03,relationship to head,[14]niece/nephew by marriage,m,-2.755784493482194,1.8311077647154654,-1.504982146100185,0.13232866697411585,46.4104198111692,186.0544098455356,14,99.46252281747569,2418.7073279919628,0,2.1330584123550677e-4,"(10,20]",12,"(10,20]",0.06355913837576573,FALSE
hv215_13,hv215,main roof material,[13]sod,m,-5.537678043855512,1.7741275703637525,-3.121352791287783,0.001800222271988303,40.30434931350243,130.31909047449798,13,99.23265271698955,1563.829085693976,0,2.122255376729124e-4,"(10,20]",12,"(10,20]",0.003935654654517759,FALSE
hv214_25,hv214,main wall material,[25]tin/cardborad/paper/bags,m,-6.0622497280739385,1.8900613595076623,-3.207435408156844,0.00133924130972286,49.41076957200474,129.26964792920407,14,99.22642320450376,1680.5054230796532,0,1.873718259009662e-4,"(10,20]",12,"(10,20]",0.002329155023413084,FALSE
hb63_01_6,hb63_01,result of measurement - hiv,[6]other,m,-8.271769830981102,1.4457646243678455,-5.721380708563054,1.0566183371252427e-8,26.685163640714343,84.18052756333182,13,98.81207681996568,1010.166330759982,1.2221193082572276e-208,1.5131306753816224e-4,"(10,20]",12,"(10,20]",2.556324644065539e-4,FALSE
v774b_9,v774b,hiv transmitted during delivery,[0]no,m,-6.761643099259288,1.4414623391394032,-4.690821893616863,2.721097657143476e-6,28.28810978614182,49.71253789488153,14,97.9884350259596,646.2629926334598,1.0365089948498433e-129,1.5111870783632677e-4,"(10,20]",12,"(10,20]",0.0011573260092799722,FALSE
hv253z_1,hv253z,na - dwelling sprayed by: don't know,[1]yes: don't know who sprayed the dwelling,m,-6.598157067226402,1.9095957744925716,-3.4552637554823353,5.497547364960886e-4,47.068069645282506,266.64566667305223,13,99.62497046643321,3199.748000076627,0,1.2653411759193478e-4,"(10,20]",12,"(10,20]",0.0013628774159860904,FALSE
hb65_02_7,hb65_02,result of man's individual interview,[7]other,m,-10.975523433716,0.5868800496391522,-18.701476460929943,4.815276396549771e-78,4.377239504339305,14.840566792218219,14,93.26171288468336,192.92736829883683,3.857888529970301e-34,1.1436973677802261e-4,"(10,20]",12,"(10,20]",1.7115545160216972e-5,FALSE
hb57_4,hb57,na - anemia level,[4]not anemic,m,-0.9791111027422865,0.08694515565885509,-11.261249638611316,2.0384736184436122e-29,0.04929976487842345,2.093678815546361,15,52.23718210383465,29.31150341764905,0.009481378991775112,0.006974085642560176,"(10,20]",11,"(10,20]",0.3756448601757445,TRUE
ha2_3,ha2_3,respondent's weight (kilos-1d),NA,m,-2.876415620151998e-9,6.098068287445353e-5,-4.71692917259378e-5,0.9999623643504019,2.1230108885701596e-8,2.656356860069409,16,62.35445564441704,39.84535290104114,4.785223298122437e-4,0.005917583136086075,"(10,20]",11,"(10,20]",0.9999999971235843,FALSE
hb1_3,hb1_3,man's age in years,NA,m,0.03821738032562799,0.006722668872015395,5.684852408054239,1.3092567951293127e-8,7.809722340761039e-5,1.1618492504942173,13,13.930314145778492,13.942191005930608,0.3044150947443377,0.0038050390776660234,"(10,20]",11,"(10,20]",1.038957057156129,TRUE
v829_101,v829,place were last hiv test was taken,[12]government health center,m,-2.5122408127106857,2.2449280343005187,-1.1190740969536055,0.2631085294269968,59.86979392752778,244.65065764425646,12,99.59125390888829,2691.157234086821,0,0.0024097608442035794,"(10,20]",11,"(10,20]",0.08108633621884252,FALSE
hb50_01_1,hb50_01,under age 18,[1]under age 18,m,-4.504043939078142,2.160993393801921,-2.084246972710083,0.037137708046209875,50.895253541075206,351.9976437603493,11,99.71590718923085,3519.9764376034927,0,0.002375299186290115,"(10,20]",11,"(10,20]",0.011064163145874413,FALSE
hc57_2_4,hc57_2,anemia level,[4]not anemic,m,0.16275649162943706,0.9428310392952242,0.17262530065948953,0.8629459634001097,13.901832017386617,89.08734072658649,16,98.87750606108105,1336.3101108987973,8.274750863694727e-276,0.002277224961122695,"(10,20]",11,"(10,20]",1.1767501062962118,FALSE
v829_102,v829,place were last hiv test was taken,[13]public stand-alone vct center,m,-7.469271856987344,2.0339161432543826,-3.67235978816515,2.4032101221614657e-4,45.05786288660708,177.5698731686373,11,99.43684140662177,1775.6987316863726,0,0.002207199008858055,"(10,20]",11,"(10,20]",5.70343437307206e-4,FALSE
hv101_12_8,hv101_12,relationship to head,[8]brother/sister,m,-8.168603904171643,1.7227399714881892,-4.741634860376052,2.120004626228803e-6,43.86295237188121,94.61354383795306,15,98.94306886790677,1324.589613731343,2.7665717475975125e-274,0.002193624975257737,"(10,20]",11,"(10,20]",2.8341341265770157e-4,FALSE
hb50_3_1,hb50_3,under age 18,[1]under age 18,m,-2.6806183141296147,1.3658596634370266,-1.9625869230109272,0.04969419144080627,23.88796397697546,178.586293943943,13,99.44004661392779,2143.035527327316,0,0.0020473618113338206,"(10,20]",11,"(10,20]",0.06852077369086326,FALSE
hb0_3,hb0_3,index to household schedule,NA,m,0.008104399858940264,0.02905635910703962,0.2789200060848908,0.7803062149439044,0.002895074990309628,1.4432667592856105,13,30.712739445687713,17.319201111427326,0.13797939885593774,0.0020127264070382194,"(10,20]",11,"(10,20]",1.0081373294054359,FALSE
hb65_03_6,hb65_03,result of man's individual interview,[6]incapacitated,m,-6.407185550014523,2.184652866560325,-2.9328163060076715,0.0033590256792387797,56.58901561449055,98.27047415192925,12,98.98240035104138,1080.9752156712216,7.104240624543865e-225,0.0019775593014053168,"(10,20]",11,"(10,20]",0.0016496608625985135,FALSE
hc27_02_1,hc27_02,sex,[1]male,m,-0.22975013960656687,0.18460627417608433,-1.2445413387598228,0.21330039483509491,0.12294392448307433,1.4115005003230716,13,29.15340803838788,16.938006003876858,0.15194423705082902,0.0019225313838598433,"(10,20]",11,"(10,20]",0.7947321497853694,FALSE
ha65_02_2,ha65_02,result of woman's individual interview,[2]not at home,m,-5.8921539047468965,2.0183533297517497,-2.9192876281337767,0.0035083235217719163,48.37885472630972,178.67284212553974,12,99.44031785239227,1965.4012633809368,0,0.0015308615470459592,"(10,20]",11,"(10,20]",0.0027610233064923914,FALSE
hb50_02_1,hb50_02,under age 18,[1]under age 18,m,-0.30691629947764093,0.1609148492010668,-1.9073211763952371,0.05647900960829731,0.10239849918883606,1.6919862366988816,11,40.8978643968741,16.919862366988816,0.07615613603053908,0.0015017008663129508,"(10,20]",11,"(10,20]",0.735712177823797,FALSE
v739_10,v739,person who usually decides how to spend respondent's earnings,[1]respondent alone,m,-0.8581911586085254,1.0131989873247222,-0.8470114650178602,0.3969887310301055,15.156285440605574,210.09603482750094,15,99.5240271903175,2941.344487585013,0,0.0013219412705309718,"(10,20]",11,"(10,20]",0.42392820809866855,FALSE
ha66_02_1,ha66_02,woman's highest educational level,[1]primary,m,-1.2997970756573205,1.454071411441549,-0.8939018162586095,0.3713744259241771,24.94064482101446,173.5679358250865,12,99.42385671913055,1909.2472940759515,0,0.0012448612457176824,"(10,20]",11,"(10,20]",0.2725871019805493,FALSE
v739_11,v739,person who usually decides how to spend respondent's earnings,[2]respondent and wife/partner,m,-2.4049542001856836,1.7205954082781612,-1.39774533200247,0.16218955606769592,38.047510739634745,191.77563367079756,13,99.47855732198148,2301.3076040495707,0,0.0012370734098585254,"(10,20]",11,"(10,20]",0.09026962984739532,FALSE
hv101_10,hv101,relationship to head,[10]other relative,m,-2.486754712014527,1.5603665378876903,-1.5936990775134878,0.11100345096008468,38.68669325489813,403.5257546820273,16,99.7521843430321,6052.886320230409,0,0.001234855437781929,"(10,20]",11,"(10,20]",0.0831794703657498,FALSE
mv634c_0,mv634c,"wife refuses to have sex, husband has right to: use force for sex",[0]no,m,0.3174366410435143,0.11978117089398041,2.6501380699014945,0.008045888242630328,0.08060376130354027,1.941242634471998,14,48.486604289319466,25.23615424813597,0.021488009702367337,0.0011223151278033797,"(10,20]",11,"(10,20]",1.373602212105442,FALSE
mv634a_0,mv634a,"wife refuses to have sex, husband has right to: get angry",[0]no,m,0.045516635749557104,0.08347008781513164,0.5453047545650929,0.5855439346130427,0.04846753672178529,2.566056883113953,14,61.02970255334001,33.35873948048139,0.0015048907866471856,0.0010459278458290438,"(10,20]",11,"(10,20]",1.0465684149191765,FALSE
mv634b_0,mv634b,"wife refuses to have sex, husband has right to: refuse financial support",[0]no,m,0.3156997201825218,0.12474256184623694,2.5308099778459487,0.011379948140636692,0.11039705562729815,2.798048378171922,14,64.26080378734049,36.37462891623498,5.188610346720812e-4,0.0010368300852490664,"(10,20]",11,"(10,20]",1.3712184445756037,FALSE
ha66_02_0,ha66_02,woman's highest educational level,[0]no education,m,-1.4593326554404444,0.9318400747430788,-1.5660762989215746,0.11733075597408556,10.070469924911162,39.51106162390464,12,97.46906319673529,434.621677862951,2.692502887215006e-86,7.83527279318473e-4,"(10,20]",11,"(10,20]",0.2323913080688052,FALSE
hv101_09_14,hv101_09,relationship to head,[14]niece/nephew by marriage,m,-6.3140256316609795,2.028830616579998,-3.1121502110928017,0.0018572996933510354,53.05752913697973,206.33815891295524,13,99.51535866886266,2476.057906955463,0,7.405468004353892e-4,"(10,20]",11,"(10,20]",0.001810729218554098,FALSE
mv634d_0,mv634d,"wife refuses to have sex, husband has right to: have sex with another women",[0]no,m,0.15516532843922554,0.10804385677272121,1.4361328174875139,0.15096455138951015,0.07451627516404831,2.3300744963497113,14,57.08291723862917,30.290968452546245,0.004275404190685572,6.656485096160191e-4,"(10,20]",11,"(10,20]",1.1678510241323485,FALSE
v304_15_0,v304_15,knows method,[0]no,m,-0.33029144745879946,0.08326757559119417,-3.966627407051934,7.289681556213932e-5,0,1,11,0,2.9053204411232927,0.9835651341918539,5.585904722375974e-4,"(10,20]",11,"(10,20]",0.7187142354670545,FALSE
hml7_1_22,hml7_1,brand of net,[22]pretreated net : delta methrine,m,-5.623239246320467,1.6971646442221697,-3.3133139235867497,9.219743307430505e-4,39.98677664725927,256.21071415356323,14,99.6096962598525,3330.739283996322,0,4.895094904981964e-4,"(10,20]",11,"(10,20]",0.0036129189992406526,FALSE
ha66_01_0,ha66_01,woman's highest educational level,[0]no education,m,-0.05237567451695767,0.09113412078970813,-0.5747098239726751,0.565487562289356,0.013818031528970839,1.1673139328493904,12,14.333242167424531,12.840453261343296,0.30388114247652803,4.5082809927353916e-4,"(10,20]",11,"(10,20]",0.9489722951610452,FALSE
sh110n_0,sh110n,own computer,[0]no,m,-0.05940326215039644,0.14214674056835686,-0.41790097974022866,0.676019516176779,0.07924060131913364,1.9451322204924424,11,48.58961311396952,19.451322204924423,0.03489081182038108,3.9280505403342496e-4,"(10,20]",11,"(10,20]",0.9423266878395317,FALSE
ha66_01_1,ha66_01,woman's highest educational level,[1]primary,m,-0.09133573672904223,0.0913631917197876,-0.9996994961512555,0.31745595598149334,0.019754410169015437,1.2953413898469972,12,22.800274287682747,14.24875528831697,0.21953318572796818,3.8478267327377984e-4,"(10,20]",11,"(10,20]",0.9127112287709833,FALSE
hc27_01_1,hc27_01,sex,[1]male,m,0.0032946117107898742,0.096859680077555,0.03401427413503635,0.9728657681741207,0,1,13,0,11.36448856902608,0.4979669757111606,3.845201873487425e-4,"(10,20]",11,"(10,20]",1.0033000449090734,FALSE
ha65_02_6,ha65_02,result of woman's individual interview,[6]incapacitated,m,-10.771856157262325,1.1172907890534005,-9.641049816931309,5.363659546951755e-22,14.602784674949717,57.92268935395248,12,98.27356082538014,637.1495828934773,1.5720965359918843e-129,2.9478297803287967e-4,"(10,20]",11,"(10,20]",2.0981779131887183e-5,FALSE
v849_0,v849,children 12-14 should wait for sex until marriage,[0]no,m,-0.11929521160110916,0.085168510729385,-1.4006962265685092,0.16130493158079873,0,1,12,0,9.866551026756362,0.54242953032403185,2.6480892896855573e-4,"(10,20]",11,"(10,20]",0.8875457482819792,FALSE
hv201_22,hv201,source of drinking water,[22]open well in yard/plot,m,-3.284924750950365,2.173300816662863,-1.5114910581013898,0.13066338512371015,51.53007385190892,230.51110165429085,11,99.56618141476773,2305.1110165429086,0,2.4072286953300757e-4,"(10,20]",11,"(10,20]",0.037443402567858185,FALSE
hv111_09_8,hv111_09,mother alive,[8]don't know,m,-10.856441167020865,1.383782112937753,-7.845484535114252,4.312849940050563e-15,23.981840061823256,31.884121596246203,13,96.86364262229593,382.60945915495444,1.8125868304626933e-74,2.3523489410352908e-4,"(10,20]",11,"(10,20]",1.9280021241963966e-5,FALSE
hb63_1_6,hb63_1,result of measurement - hiv,[6]other,m,-7.701540722446958,1.6949306294924915,-4.543867806998691,5.52313022404148e-6,42.52163837460744,100.12291563789454,15,99.00122764740829,1401.7208189305234,6.924315303040794e-291,1.970044046400257e-4,"(10,20]",11,"(10,20]",4.521300390720009e-4,FALSE
